Serial No.,College Name,Info
74,PES University - [PESU],I am living in currently EC campus hostel and last year i lived in Amaatra boys hostel which is a hostel given by the university for 1st years different from the other year people. Amaatra hostel had intime of 7 for boys and 6 30 for girls. All the girls from all 4 years stay in that hostel only. There is one small canteen in the Amaatra hostel. There are laundry facilities included in hostel fees and transportation dialy to college. They have a 24 hr wifi. The hostels are well maintained and have very good infrastrucutre. The Ec campus hostel is only for boys and medical students. It has intime of 10 30 pm. It has 2 mess to choose from and 2 canteens till night and a food truck and its inside campus. Both the hostels have sports faciltiies and well maintained corridors. The hsotels are cleaned every 2 days and there are lift facilities in all hostel. The rooms are 3 people sharing in EC campus hostel and 4 people in amaatra. The hostels are allotted on first come first serve basis.
75,Heritage Institute of Technology - [HIT],"Only thing I think the college should work on is the hostel. Its very old and unclean. There is no availability of boys hostel in campus. We got induction, fridge, bed, mattress, personal cubboard, free wifi and chair table. The process of getting hostel is a bit confusing as there is no official way to apply for it. You need to talk to a Sir for it and chances are people from outside will get preferance over people staying nearby. Rooms vary from single to tripple occupancy with rent and size accordingly. Few rooms have attached bathrooms but as I said its a bit confusing you need to talk to 'Sir' to get the best out of everything available. Breakfast, Lunch, evening tea and dinner is provided fir nearly 2,500 rs per month including maintenance charge. Attendance time is 7pm at winter and 8pm at summer."
75,Heritage Institute of Technology - [HIT],There is a hostel named modern boys hostel which is damm good the environment the seniors juniors all like a family the food is also decent and 24hr water and wifi facilities and also they organise many event and fressers and farewell party
75,Heritage Institute of Technology - [HIT],I live in pg room so there are no facilities provided by college There are no hostel and canteen provided by college There are no hostel I paid 4000 per month for one singal room beside the college in 2 km
75,Heritage Institute of Technology - [HIT],College have its hostels for boys anf girls but girls hostels is in the college and boys hostels are outside the which 3-4 km away from college.It is one of the worst thing i have ever seen. They provide you buses for transprot facility.They provide you good meals for 3 times.The price of hostel is about 8000/month. There are many hostels and PG near the college in walking distance.
76,Sri Krishna College of Technology - [SKCT],"The hostel life is also isn't great, and only veg mess is provided here. I personally I don't like the food here. hostel and mess fees were around 70000 and 80000 respectively. The power supply will cut during class hours (????)."
76,Sri Krishna College of Technology - [SKCT],"The hostel isn't that nice, it is not worth it. The hostel mesh isn't that great, i dropped out of hostel as it is overpriced. The hostel room is 6 sharing with a bed given. There is a cupboard given for students to keep their belongings. The bathroom is Indian based so it is a downside. The students has to pay a lump fee of 110000 as hostel fees as a whole to gain hostel admission. There are many pg's and houses available near to college so the students can use them."
76,Sri Krishna College of Technology - [SKCT],The Hostel fees is 100000 the facilities in hostel is too work in our class.They will also a good hearted persons.In one room 4 members can provided and they give a coat and caboard seperately.we want a pay a amount in single payment only .PG is better to stay
76,Sri Krishna College of Technology - [SKCT],"For both boys and girls, hostel facility is available. No non-veg meals will be provided even egg also not provided. Quality of food is good. Laundry service, gym, tennis court, food service is available. If non-veg is provided, I'll give rating as 9"
76,Sri Krishna College of Technology - [SKCT],They have 4 fans per room they maintain the classroom very premium and we are get more satisfaction while sitting inside the room they take even the calss by the projector and the bench and desc are very neet and clean
